"ANO","NIVEL","CODMUNRES","POPRE_T","POPRC_T","POPRC_M","POPRC_F","POPRC_15","POPRC_15_49","POPRC_50","POPRC_F_15","POPRC_F_15_49","POPRC_F_50","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TPV","TPC","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAPG5_B","TRAPG5_N","APG5_MD","APG5_DP","TRAC","TRSAC","TO","TORC","TORCR","TO_NN","TO_N","TO_CB_I","TO_CB_N","TO_CB_C","TO_CB_R","TO_CB_O","TO_M","TO_F","TO_F_IF","TO_FT","TO_NT","TO_NT_P","TO_NT_T","TO_PNT","TO_MT_G","TONT_B","TONT_PT","TONT_A","TONT_PD","TONT_I","TO_MT","TO_MT_DG","TO_MT_PT","TO_MT_AB","TO_MT_42","TO_MT_43","TO_MT_P","TO_MT_P_I","TO_MT_P_ES","TO_MT_P_EFI","TO_MT_P_EFII","TO_MT_P_EM","TO_MT_P_ESI","TO_MT_P_ESC","POPR_RA","POPR_RE","TFG","TMG","RMM","TMM","TMM_P","TMN","TMN_P","TMN_T","TMI"
2015,"MUNICIPIO","1707553",3886,3805,1909,1896,1097,1940,768,576,937,383,"0,697","0,699","0,664","0,724",39,0,31,0,10,7,11,8,3,0,0,0,39,19.5,26,30.5,25.21,6.37,0,0,0,0,3,2,2,4,0,33,0,10,29,14,25,39,0,0,0,0,3,33,2,3,33,2,38,40,41,39.26,1.93,0,9,5,1,19,39,0,21,0,35,4,0,7,4,4,10,7,3,1,0,0,2,0,0,0,0,0,19,20,0,0,0,0,0,0,35,4,2914,3396,3692.5,3383.74,531.2,4,27,7,0,39,9.9,0.38,1,35,22,0,0,7,15,1,5,3,1,5,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,NA,41.6221985058698,5.66134843026248,0,0,0,0,0,0,0
2015,"MUNICIPIO","1707652",5386,5340,2705,2635,1345,2764,1231,657,1392,586,"0,689","0,699","0,664","0,724",74,0,62,2,19,20,16,6,10,1,0,0,72,19,23.5,29,24.95,7.17,0,0,0,0,4,6,14,2,3,55,0,24,50,27,47,69,4,0,0,2,7,59,4,9,59,4,38,39,40,38.62,2.38,0,23,3,6,39,72,2,39,0,73,0,0,19,4,16,6,14,0,0,5,0,7,0,0,0,0,0,38,36,0,0,0,0,0,7,63,4,2927.5,3290,3572.5,3205.95,628.97,3,54,9,2,71,9.59,1.54,0,74,45,0,0,9,36,0,5,9,4,18,27,18,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4574,NA,53.1609195402299,8.35499443000371,0,0,0,27.027027027027,27.027027027027,0,27.027027027027
2015,"MUNICIPIO","1707702",8848,8505,4470,4035,2641,4230,1634,1298,1991,746,"0,565","0,699","0,664","0,724",109,0,98,1,29,31,22,16,7,3,0,0,108,19,23,29,24.52,6.84,1,0,0,0,3,2,7,5,0,94,0,90,19,35,74,106,3,0,1,0,5,102,0,6,102,0,38,39,40,38.78,1.74,0,32,16,20,37,105,4,62,0,104,2,0,18,15,31,15,17,1,0,3,0,5,0,0,0,0,0,57,52,0,0,0,0,0,6,97,6,2895,3215,3600,3248.66,553.59,6,86,10,1,105,9.08,0.65,3,106,43,0,0,8,35,2,3,18,4,8,23,20,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6685,NA,54.7463586137619,4.85985533453888,0,0,0,9.1743119266055,0,9.1743119266055,27.5229357798165
2015,"MUNICIPIO","1707702",8848,8505,4470,4035,2641,4230,1634,1298,1991,746,"0,621","0,699","0,664","0,724",109,0,98,1,29,31,22,16,7,3,0,0,108,19,23,29,24.52,6.84,1,0,0,0,3,2,7,5,0,94,0,90,19,35,74,106,3,0,1,0,5,102,0,6,102,0,38,39,40,38.78,1.74,0,32,16,20,37,105,4,62,0,104,2,0,18,15,31,15,17,1,0,3,0,5,0,0,0,0,0,57,52,0,0,0,0,0,6,97,6,2895,3215,3600,3248.66,553.59,6,86,10,1,105,9.08,0.65,3,106,43,0,0,8,35,2,3,18,4,8,23,20,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6685,NA,54.7463586137619,4.85985533453888,0,0,0,9.1743119266055,0,9.1743119266055,27.5229357798165
2015,"MUNICIPIO","1708205",18742,18427,9607,8820,5334,9840,3253,2618,4744,1458,"0,67","0,699","0,664","0,724",263,0,200,2,63,71,65,34,25,1,2,0,261,20,24,29,24.81,6.56,3,0,0,0,9,20,25,8,2,193,28,64,195,86,177,255,8,1,2,0,36,185,15,39,185,15,37,39,40,38.53,2.76,0,73,22,23,120,258,5,133,0,254,5,0,51,9,62,19,51,2,3,8,0,32,0,0,0,0,0,114,149,0,0,0,0,0,25,218,20,2910.5,3256,3542.5,3206.51,584.33,12,175,34,7,253,9.67,1.13,0,260,97,0,0,20,77,1,9,26,8,33,61,35,4,0,4,4,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13653,NA,55.4384485666105,5.17554156440081,0,0,0,15.2091254752852,15.2091254752852,0,22.8136882129278
2015,"MUNICIPIO","1708254",2556,2419,1234,1185,689,1324,406,349,639,197,"0,659","0,699","0,664","0,724",62,0,60,2,20,25,8,4,3,0,0,0,60,18,21,24,21.9,5.65,0,0,0,0,5,7,6,3,0,51,1,31,30,28,34,62,0,0,0,0,4,56,1,4,56,1,38,39,40,39.07,1.48,0,26,9,9,16,62,0,23,0,59,3,0,17,7,9,5,16,1,2,0,0,4,0,0,0,0,0,29,33,0,0,0,0,0,9,51,2,2978.5,3325,3547.5,3192.08,601.94,9,46,6,0,61,9.43,0.56,0,62,13,0,0,3,10,2,2,3,0,3,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068,NA,97.0266040688576,5.08607198748044,0,0,0,0,0,0,0
2015,"MUNICIPIO","1708304",5135,4956,2649,2307,1456,2549,951,699,1189,419,"0,621","0,699","0,664","0,724",75,0,72,0,28,21,18,7,1,0,0,0,75,18,21,26.5,22.32,5.32,1,0,0,0,0,7,5,2,0,67,0,17,58,28,47,73,2,0,0,0,12,60,3,12,60,3,38,39,40,38.48,1.82,0,15,13,10,37,74,1,27,0,72,3,0,15,9,12,8,16,0,3,2,0,10,0,0,0,0,0,41,34,0,0,0,0,0,0,72,3,3044,3338,3632,3351.67,400.91,2,64,7,0,75,9.41,0.68,0,75,20,0,0,2,18,0,3,7,1,7,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599,NA,63.0782169890664,3.89483933787731,0,0,0,0,0,0,0
2015,"MUNICIPIO","1709005",12813,12064,6287,5777,4311,5687,2066,2135,2637,1005,"0,576","0,699","0,664","0,724",258,0,217,20,70,66,57,23,16,6,0,0,238,18,22,27.75,23.27,7.02,9,0,0,0,2,11,9,13,0,132,97,172,79,83,175,254,4,0,0,1,37,210,8,38,210,8,38,39,40,38.49,2.11,0,90,40,48,76,180,78,197,0,254,3,0,54,19,90,24,27,0,3,4,0,35,0,0,0,0,0,128,130,0,0,0,0,0,14,226,18,2960,3250,3596.25,3244.07,482.94,14,193,39,3,242,9.27,0.8,4,248,63,0,0,9,54,6,3,23,8,14,35,28,2,0,3,1,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8418,NA,97.8384527872582,4.91688129243737,0,0,0,11.6279069767442,3.87596899224806,7.75193798449612,19.3798449612403
2015,"MUNICIPIO","1709302",25149,23200,11687,11513,6082,13115,4003,2888,6636,1989,"0,741","0,699","0,664","0,724",401,0,383,5,110,101,104,50,26,5,0,0,396,19,24,28,24.29,6.33,2,0,0,0,30,57,42,6,0,352,0,129,272,180,221,394,7,0,0,7,47,325,21,54,325,21,38,39,40,38.52,2.21,0,102,44,48,203,87,314,124,0,386,14,0,86,61,67,31,89,7,5,7,0,46,0,0,0,0,0,217,184,0,0,0,0,0,24,354,23,3002,3300,3568,3260.5,520.2,17,313,55,1,399,9.39,0.72,6,395,120,0,0,31,89,3,19,37,8,22,73,47,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25146,13824,60.4279686558168,4.77156149349875,0,0,0,0,0,0,4.98753117206983
2015,"MUNICIPIO","1709500",83707,76755,38107,38648,19028,45262,12465,9419,22898,6331,"0,759","0,699","0,664","0,724",1396,0,1188,10,267,367,364,259,109,20,0,0,1386,21,25,30,25.6,6.3,4,0,0,0,110,264,289,47,17,998,2,330,1037,578,818,1373,18,1,3,22,174,1062,88,200,1062,88,38,39,40,38.41,2.47,0,328,98,125,796,90,1306,452,0,1342,37,0,329,139,244,75,324,18,16,21,0,176,0,0,0,0,0,687,709,0,0,0,0,0,107,1212,76,2950,3230,3550,3204.01,554.24,79,1040,171,16,1374,9.75,0.89,10,1383,430,0,0,99,331,19,59,107,40,106,269,161,25,0,9,7,2,5,1,2,1,0,4,0,2,1,0,0,1,0,2,2,0,0,0,1,0,0,83699,20375,60.9660232334702,5.13696584515035,143.266475644699,8.73438728273212,8.73438728273212,6.44699140401146,5.01432664756447,1.43266475644699,10.0286532951289
2015,"MUNICIPIO","1709807",1881,1639,864,775,512,820,307,253,377,145,"0,62","0,699","0,664","0,724",28,0,21,0,4,6,7,8,2,1,0,0,28,24,27,30.5,27.25,6.07,0,0,0,0,2,9,2,3,0,23,0,10,18,6,22,26,2,0,0,0,2,23,3,2,23,3,37.75,39,40,39.07,1.92,0,5,1,2,20,28,0,10,0,28,0,0,5,1,8,2,8,0,0,2,0,2,0,0,0,0,0,19,9,0,0,0,0,0,2,25,1,2856,3196,3551,3187.82,457.31,3,18,2,0,28,9.82,0.48,1,24,11,0,0,2,9,1,4,2,2,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,NA,74.2705570291777,5.84795321637427,0,0,0,0,0,0,0
2015,"MUNICIPIO","1709807",1881,1639,864,775,512,820,307,253,377,145,"0,573","0,699","0,664","0,724",28,0,21,0,4,6,7,8,2,1,0,0,28,24,27,30.5,27.25,6.07,0,0,0,0,2,9,2,3,0,23,0,10,18,6,22,26,2,0,0,0,2,23,3,2,23,3,37.75,39,40,39.07,1.92,0,5,1,2,20,28,0,10,0,28,0,0,5,1,8,2,8,0,0,2,0,2,0,0,0,0,0,19,9,0,0,0,0,0,2,25,1,2856,3196,3551,3187.82,457.31,3,18,2,0,28,9.82,0.48,1,24,11,0,0,2,9,1,4,2,2,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,NA,74.2705570291777,5.84795321637427,0,0,0,0,0,0,0
2015,"MUNICIPIO","1710508",7411,7104,3731,3373,2290,3463,1351,1082,1629,662,"0,612","0,699","0,664","0,724",155,0,130,13,34,43,25,23,16,1,0,0,142,18,22,30,23.88,7.2,4,0,0,0,8,12,6,0,2,93,48,100,54,50,105,153,2,0,2,3,23,118,7,28,118,7,38,39,40,38.32,2.81,0,47,25,25,55,113,42,86,0,148,5,0,29,11,56,8,16,1,4,2,0,24,0,0,0,0,0,74,81,0,0,0,0,0,10,134,10,2961.25,3243,3600,3251.77,638.96,7,115,24,2,152,8.97,0.99,5,148,39,0,0,11,28,0,4,8,8,8,26,13,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4273,1066,95.1503990178023,5.26244771285926,0,0,0,6.45161290322581,6.45161290322581,0,6.45161290322581
2015,"MUNICIPIO","1710706",6035,6029,3104,2925,1958,2948,1123,949,1423,553,"0,616","0,699","0,664","0,724",69,0,46,1,21,16,17,10,2,2,0,0,68,19,24,28,23.88,6.46,1,0,0,0,0,3,1,2,0,64,0,36,33,23,46,68,0,0,0,0,8,48,10,8,48,10,38,39,40,39.2,2.23,0,12,7,5,32,69,0,43,0,64,4,0,10,7,19,7,10,3,1,0,0,8,0,0,0,0,0,30,39,0,0,0,0,0,4,63,2,2890,3145,3360,3111.74,584.93,6,52,2,0,65,9.2,0.67,0,69,29,0,0,2,27,0,6,7,5,9,10,19,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,48.4891075193254,4.8053024026512,0,0,0,0,0,0,28.9855072463768
2015,"MUNICIPIO","1710904",3732,3532,1913,1619,1013,1773,746,490,803,326,"0,601","0,699","0,664","0,724",44,0,41,0,9,15,5,13,0,2,0,0,44,20.75,24,31,25.61,6.63,1,0,0,0,0,3,7,0,0,37,0,17,26,14,30,44,0,0,0,2,8,31,2,10,31,2,37.5,39,40,38.16,2.81,0,15,3,7,19,44,0,20,0,43,1,0,7,4,11,2,9,0,1,0,0,9,0,0,0,0,0,19,25,0,0,0,0,0,4,35,5,3071.25,3390,3753.5,3381.09,737.92,3,29,10,0,44,9.18,0.66,0,44,21,0,0,0,21,1,3,12,1,4,9,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,NA,54.7945205479452,5.62700964630225,0,0,0,0,0,0,0
2015,"MUNICIPIO","1711100",2476,2445,1285,1160,682,1309,454,326,618,216,"0,65","0,699","0,664","0,724",36,0,34,1,7,17,6,3,2,0,0,0,35,20,23,27.25,23.5,5.46,0,0,0,0,1,1,2,0,0,33,0,12,24,12,24,36,0,0,0,0,0,34,2,0,34,2,38,39,39,39.14,1.15,0,5,2,6,23,36,0,5,0,34,1,0,9,2,8,5,10,0,1,0,0,0,0,0,0,0,0,23,13,0,0,0,0,0,0,33,3,3010,3285,3530.75,3314.64,432.06,1,31,3,0,36,9.25,0.65,0,36,13,0,0,2,11,0,3,2,3,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587,NA,58.252427184466,5.25040387722133,0,0,0,0,0,0,0
2015,"MUNICIPIO","1711506",3761,3507,1815,1692,952,1720,835,498,838,356,"0,662","0,699","0,664","0,724",49,0,45,2,11,17,8,9,2,0,0,0,47,19,23,26,23.57,5.97,1,0,0,0,2,0,7,2,0,39,0,14,35,24,25,49,0,0,0,2,5,35,4,7,35,4,37.25,39,40,38.28,2.74,0,11,3,3,31,49,0,23,0,49,0,0,17,2,8,3,9,0,0,0,0,7,0,0,0,0,0,26,23,0,0,0,0,0,5,40,4,2850,3250,3520,3191.24,589.62,4,35,7,1,48,9.67,0.83,1,48,13,0,0,1,12,0,4,5,0,3,10,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,NA,58.472553699284,3.45652751927679,0,0,0,20.4081632653061,20.4081632653061,0,20.4081632653061
2015,"MUNICIPIO","1711803",2245,2231,1176,1055,658,1190,383,330,573,152,"0,584","0,699","0,664","0,724",26,0,22,1,8,10,1,5,0,1,0,0,25,19,21,24.75,23.31,6.67,0,0,0,0,1,0,1,2,0,22,0,17,9,12,14,26,0,0,0,0,3,23,0,3,23,0,38,39,40,38.81,1.58,0,4,3,4,14,26,0,8,0,24,2,0,6,2,5,2,6,1,1,0,0,3,0,0,0,0,0,14,12,0,0,0,0,0,2,21,3,2982.5,3410,3585,3316.12,528.39,3,17,6,0,24,9.42,0.58,0,26,9,0,0,2,7,0,1,2,2,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,NA,45.3752181500873,4.00890868596882,0,0,0,0,0,0,0
2015,"MUNICIPIO","1711902",12184,10210,5525,4685,3284,5581,1345,1560,2559,566,"0,627","0,699","0,664","0,724",238,0,194,4,62,74,47,40,11,0,0,0,234,19,23,29,23.76,6.08,4,0,0,0,2,15,17,12,2,136,63,60,170,72,166,234,3,0,0,1,32,192,11,33,192,11,38,39,40,38.56,2.29,0,67,26,22,106,232,6,142,0,224,4,1,42,13,70,17,45,1,3,3,1,32,0,0,0,0,0,132,106,0,0,0,0,0,13,208,17,2935,3272,3586,3264.72,551.02,15,178,33,1,234,9.71,0.59,1,233,52,0,0,17,35,2,4,12,2,15,33,19,6,0,0,0,0,3,1,0,0,0,0,0,2,1,0,0,1,0,2,2,0,1,0,1,0,0,8885,NA,93.0050801094177,4.26789231779383,840.336134453781,78.1555295037124,78.1555295037124,0,0,0,12.6050420168067
2015,"MUNICIPIO","1711951",4037,3525,1830,1695,1337,1608,580,664,759,272,"0,579","0,699","0,664","0,724",59,0,55,0,14,15,13,11,5,1,0,0,59,20,25,31,25.25,6.51,0,0,0,0,2,3,1,1,1,56,0,19,40,14,45,59,0,0,0,0,6,51,1,6,51,1,38,39,40,38.72,1.61,0,15,8,7,25,55,4,38,0,56,1,1,9,2,22,5,12,0,1,0,1,5,0,0,0,0,0,29,30,0,0,0,0,0,5,52,2,2935,3200,3430,3183.86,472.14,2,54,2,1,54,9.53,0.74,0,59,14,0,0,6,8,0,2,3,1,2,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2849,NA,77.733860342556,3.46792172405251,0,0,0,0,0,0,0
2015,"MUNICIPIO","1712009",3026,2773,1464,1309,842,1456,475,401,699,209,"0,778","0,699","0,664","0,724",52,0,50,1,7,14,14,12,3,1,0,0,51,20.75,26,31,25.81,6.32,0,0,0,0,2,3,6,3,1,41,1,10,42,11,41,52,0,0,0,0,3,48,1,3,48,1,38,39,40,38.88,1.48,0,16,4,5,25,52,0,30,0,51,1,0,7,1,18,9,13,1,0,0,0,3,0,0,0,0,0,26,26,0,0,0,0,0,3,48,1,2988.75,3265,3591.25,3239.17,501.9,4,44,4,1,50,9.57,0.98,0,52,23,0,0,5,18,0,1,9,1,7,15,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336,NA,74.3919885550787,7.60079312623926,0,0,0,19.2307692307692,19.2307692307692,0,19.2307692307692
2015,"MUNICIPIO","1712009",3026,2773,1464,1309,842,1456,475,401,699,209,"0,675","0,699","0,664","0,724",52,0,50,1,7,14,14,12,3,1,0,0,51,20.75,26,31,25.81,6.32,0,0,0,0,2,3,6,3,1,41,1,10,42,11,41,52,0,0,0,0,3,48,1,3,48,1,38,39,40,38.88,1.48,0,16,4,5,25,52,0,30,0,51,1,0,7,1,18,9,13,1,0,0,0,3,0,0,0,0,0,26,26,0,0,0,0,0,3,48,1,2988.75,3265,3591.25,3239.17,501.9,4,44,4,1,50,9.57,0.98,0,52,23,0,0,5,18,0,1,9,1,7,15,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336,NA,74.3919885550787,7.60079312623926,0,0,0,19.2307692307692,19.2307692307692,0,19.2307692307692
2015,"MUNICIPIO","1712157",1814,1605,838,767,480,820,305,238,400,129,"0,66","0,699","0,664","0,724",28,0,20,2,10,7,4,4,1,0,0,0,26,18,21,27,22.61,6.28,1,0,0,0,0,2,1,2,0,22,0,12,15,12,16,28,0,0,0,0,1,26,1,1,26,1,38,39,40.25,39.39,1.64,0,9,3,3,11,28,0,15,0,25,2,0,6,5,6,2,6,0,2,0,0,0,0,0,0,0,0,16,12,0,0,0,0,0,2,24,2,2988,3200,3507.75,3230.79,472.73,2,23,2,1,27,9.54,0.96,0,27,7,0,0,0,7,0,1,4,0,2,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,NA,70,3.85887541345094,0,0,0,35.7142857142857,35.7142857142857,0,35.7142857142857
2015,"MUNICIPIO","1712405",3796,3725,2007,1718,1283,1702,740,616,751,351,"0,57","0,699","0,664","0,724",40,0,36,0,7,12,9,7,5,0,0,0,40,20,25.5,30,25.6,6.54,0,0,0,0,1,2,1,5,0,34,0,11,29,6,34,40,0,0,1,0,6,32,0,7,32,0,38,39,40,38.49,2.88,0,20,5,4,9,37,3,20,0,39,1,0,4,2,16,6,4,0,1,0,0,6,0,0,0,0,0,26,14,0,0,0,0,0,2,36,2,2998.75,3377.5,3650,3303.72,537.48,2,33,4,0,39,9.49,0.82,1,38,11,0,0,0,11,2,1,3,0,5,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2636,NA,53.2623169107856,2.89778714436249,0,0,0,0,0,0,25
2015,"MUNICIPIO","1712454",2945,2622,1350,1272,835,1303,484,412,629,231,"0,639","0,699","0,664","0,724",29,0,18,0,6,11,7,5,0,0,0,0,29,21,23,27,24.1,5.09,1,0,0,0,0,0,2,2,0,25,0,11,18,4,25,27,2,0,0,0,0,29,0,0,29,0,38,39,40,39,1.07,0,6,0,2,13,29,0,19,0,29,0,0,4,0,11,8,4,0,0,2,0,0,0,0,0,0,0,17,12,0,0,0,0,0,4,25,0,2795,3275,3670,3178.48,513.66,5,20,2,0,28,9.14,0.45,0,29,14,0,0,1,13,0,3,5,0,5,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,NA,46.1049284578696,4.75382003395586,0,0,0,0,0,0,0
2015,"MUNICIPIO","1712504",4896,4352,2318,2034,1313,2263,776,642,1085,307,"0,631","0,699","0,664","0,724",69,0,65,0,17,18,19,8,3,4,0,0,69,20,24,29,25.03,7.02,0,0,0,0,0,7,5,5,0,59,0,11,58,24,45,69,0,0,0,1,9,57,2,10,57,2,38,39,40,38.61,2.19,0,10,4,4,50,69,0,37,0,66,2,0,15,3,14,5,19,2,0,0,0,10,0,0,0,0,0,33,36,0,0,0,0,0,2,61,6,2854,3260,3715,3301.58,491.85,6,50,12,1,68,9.59,1.17,1,67,23,0,0,3,20,0,6,7,0,7,17,6,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2636,NA,63.5944700460829,4.69771241830065,0,0,0,0,0,0,57.9710144927536
2015,"MUNICIPIO","1712702",2524,2223,1187,1036,816,1134,273,393,520,123,"0,607","0,699","0,664","0,724",35,0,28,0,8,12,5,5,3,2,0,0,35,20,24,30.5,25.71,7.43,1,0,0,0,2,2,1,5,0,28,0,10,24,8,27,34,0,0,0,0,3,31,1,3,31,1,38,39,40,38.77,1.46,0,16,3,5,9,28,7,19,0,32,3,0,2,4,11,4,8,1,2,0,0,2,0,0,0,0,0,15,20,0,0,0,0,0,0,33,2,3027.5,3178,3424.5,3206.63,389.44,3,29,2,0,32,9.66,0.6,0,34,5,0,0,1,4,0,0,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,67.3076923076923,1.98098256735341,0,0,0,0,0,0,0
2015,"MUNICIPIO","1712801",3362,3154,1697,1457,1070,1554,530,481,739,237,"0,58","0,699","0,664","0,724",32,0,18,0,9,11,6,4,2,0,0,0,32,18.75,23,26.25,23.41,5.76,0,0,0,0,1,2,0,1,0,25,4,9,22,11,21,32,0,0,0,1,1,25,3,2,25,3,38,39.5,40,39.03,2.28,0,4,1,3,15,31,1,20,0,30,1,0,6,3,11,3,4,0,1,0,0,2,0,0,0,0,0,15,17,0,0,0,0,0,3,25,4,2956.25,3255,3468.75,3258.56,528.76,4,21,5,1,25,9.19,1.17,1,31,16,0,0,1,15,0,4,4,2,5,7,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,2135,NA,43.3017591339648,4.75907198096371,3125,135.31799729364,135.31799729364,0,0,0,0
2015,"MUNICIPIO","1713205",19634,20684,10347,10337,6019,11252,3413,3046,5602,1689,"0,684","0,699","0,664","0,724",354,0,336,6,77,111,80,54,23,3,0,0,348,20,23,29,24.49,6.35,2,0,0,0,24,29,45,15,4,285,2,143,209,133,221,348,6,0,2,0,29,310,13,31,310,13,38,39,40,38.73,2.1,0,70,44,45,192,154,200,169,0,343,7,0,73,43,86,42,66,2,4,6,0,30,0,0,0,0,0,184,170,0,0,0,0,0,23,307,24,2901.25,3257.5,3559.5,3231.87,524.35,28,273,42,1,352,9.54,0.77,6,346,101,0,0,15,86,4,21,28,9,24,60,41,7,0,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19632,NA,63.1917172438415,5.14413772028114,0,0,0,8.47457627118644,5.64971751412429,2.82485875706215,14.1242937853107
2015,"MUNICIPIO","1713304",13298,12623,6423,6200,3374,6715,2534,1645,3288,1267,"0,662","0,699","0,664","0,724",169,0,160,3,42,50,38,21,12,3,0,0,166,19,24,28,24.31,6.38,0,0,0,0,10,11,32,6,0,130,0,54,114,64,105,169,0,0,1,2,12,147,6,15,147,6,38,39,40,38.71,2.3,0,46,24,18,79,168,1,96,0,160,6,1,31,21,33,28,33,4,2,0,1,13,0,0,0,0,0,90,79,0,0,0,0,0,16,148,5,2920,3250,3540,3185.17,572.53,15,133,17,3,164,9.35,1.2,0,169,86,0,0,15,71,1,15,23,8,24,49,37,1,0,4,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13297,NA,51.3990267639903,6.46713791547601,0,0,0,23.6686390532544,23.6686390532544,0,29.585798816568
2015,"MUNICIPIO","1713601",7535,6716,3601,3115,2041,3232,1443,984,1500,631,"0,622","0,699","0,664","0,724",98,0,80,2,23,29,23,15,6,0,0,0,96,19.25,24,28,24.2,5.99,1,0,0,0,5,3,3,7,2,81,0,29,68,31,67,97,0,0,1,2,10,81,1,13,81,1,37,39,40,38.14,2.81,0,37,6,6,40,94,4,61,0,90,3,0,17,8,22,13,16,0,3,0,0,11,0,0,0,0,0,52,46,0,0,0,0,0,4,88,5,2935,3200,3500,3224.09,496.82,9,67,13,0,97,9.86,0.38,0,97,31,0,0,6,25,0,5,6,5,9,23,8,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180,NA,65.3333333333333,4.11413404114134,0,0,0,10.2040816326531,10.2040816326531,0,20.4081632653061
